from,to,strength,direction
SOS1,SPI1,0.8,0.903809524
SOS1,AP3B1,0.961904762,0.928571429
SP3,MTOR,0.961904762,0.607301587
SPI1,ZAP70,0.895238095,0.758730159
SPI1,SASH3,0.904761905,0.919047619
SPN,IRF4,0.752380952,0.932698413
TESPA1,IFNG,0.79047619,0.593492063
PLA2G2D,NLRP3,0.733333333,0.542539683
PLA2G2D,IL4I1,0.876190476,0.592063492
FOXP3,CR1,0.80952381,0.559206349
FOXP3,GPR18,0.714285714,0.568888889
GPR89B,KAT2A,0.971428571,0.581746032
GPR89B,BTN2A2,0.942857143,0.99047619
SASH3,CD2,0.8,0.946031746
SASH3,GPR18,1,0.838095238
SASH3,LY9,0.704761905,0.832063492
SASH3,PIK3CD,0.838095238,0.973809524
SASH3,PREX1,0.819047619,0.521111111
CRTAM,EOMES,0.914285714,0.538095238
CRTAM,PLA2G2D,0.761904762,0.520634921
CRTAM,FOXP3,0.780952381,0.558888889
PREX1,CD3E,0.761904762,0.95047619
PREX1,HLX,0.971428571,0.522222222
IL21,IRF4,0.866666667,0.543174603
ZFPM1,CD86,0.733333333,0.84
ZFPM1,LCK,0.79047619,0.936031746
IL27,IL4I1,0.761904762,0.629047619
CCR2,IRF4,0.771428571,0.733809524
CCR2,TESPA1,0.761904762,0.533492063
ADAR,SP3,1,0.857142857
ARNT,JAK3,0.79047619,0.548095238
CEBPG,SP3,0.761904762,0.572698413
ETS1,IKZF1,1,0.542857143
GATA3,TMOD3,0.923809524,0.732380952
HMGB2,TMOD3,0.847619048,0.968253968
JAK3,TGFBR3,0.771428571,0.776507937
PRKDC,EPO,0.733333333,0.677460317
PRKDC,SP3,0.980952381,0.580952381
PRKDC,ACIN1,0.733333333,0.926666667
SP3,SPI1,0.742857143,0.942222222
SP3,TMOD3,0.904761905,1
SPI1,GATA1,0.704761905,0.832698413
SPI1,MAFB,0.819047619,0.598253968
STAT1,JAK3,0.99047619,0.574603175
STAT1,SPI1,0.704761905,0.730634921
STAT1,MAFB,0.761904762,0.528888889
TAL1,GATA1,0.79047619,0.587142857
PTBP3,ACIN1,0.866666667,0.603492063
PTBP3,TMOD3,1,0.857142857
NCAPG2,PRKDC,0.761904762,0.67
NCAPG2,STAT1,0.742857143,0.85984127
RHEX,TGFBR3,0.714285714,0.847777778
C3AR1,CCR7,0.847619048,0.907936508
C3AR1,FCER1G,1,0.757142857
C3AR1,NCKAP1L,1,0.861904762
C3AR1,IL1B,0.895238095,0.974603175
C3AR1,CCL4,0.714285714,0.952380952
C5AR1,CXCR1,0.733333333,0.777142857
C5AR1,RAC2,0.847619048,0.545079365
C5AR1,CCL23,0.847619048,0.787301587
C5AR1,CXCL11,0.857142857,0.50015873
C5AR1,CD300H,0.914285714,0.944444444
CCR7,PIK3CD,0.99047619,0.536507937
FCER1G,NCKAP1L,0.866666667,0.563809524
FCER1G,CXCL10,0.885714286,0.949365079
FCER1G,ITGB2,0.885714286,0.781904762
FCER1G,CCL3,1,0.785714286
FCER1G,CCL23,0.895238095,0.931746032
FCER1G,PIKFYVE,0.780952381,0.686349206
CXCL3,CXCR1,0.761904762,0.74031746
NCKAP1L,CCR7,0.752380952,0.553333333
NCKAP1L,ITGB2,0.952380952,0.927777778
NCKAP1L,CXCL9,0.904761905,0.86031746
NCKAP1L,PIK3CG,1,0.947619048
NCKAP1L,PREX1,1,0.971428571
NCKAP1L,JAML,1,0.995238095
CXCR1,CCL23,0.761904762,0.554126984
CXCL10,C5AR1,0.952380952,0.82
ITGB2,PIK3CD,0.733333333,0.620952381
ITGB2,RAC2,0.952380952,0.874603175
ITGB2,CCL23,0.771428571,0.887619048
ITGB2,XCL2,0.752380952,0.553174603
ITGB2,CXCL13,0.723809524,0.688888889
ITGB2,JAML,0.942857143,0.763492063
CXCL9,JAML,0.99047619,0.884126984
PIK3CD,RAC2,0.714285714,0.774126984
PIK3CD,PIKFYVE,0.847619048,0.606666667
PIK3CG,CCR7,0.780952381,0.584126984
PIK3CG,SLIT2,0.742857143,0.742063492
S100A8,S100A12,0.942857143,0.927460317
CCL3,CXCL9,0.819047619,0.975555556
CCL4,CXCL9,0.933333333,0.83968254
CCL5,RAC2,0.79047619,0.876507937
CCL19,CD74,0.761904762,0.958888889
CCL19,CXCL13,0.980952381,0.875396825
SRP54,PIKFYVE,1,0.733333333
SLIT2,CXCL11,0.771428571,0.774920635
CXCL13,RAC2,0.904761905,0.755238095
PREX1,SLIT2,0.780952381,0.744761905
PREX1,PIKFYVE,0.838095238,0.713333333
JAML,CD74,0.961904762,0.723809524
JAML,CXCR2,0.847619048,0.986666667
JAML,CCL14,0.8,0.817777778
JAML,CCL23,1,0.938095238
PIKFYVE,CD74,0.79047619,0.611111111
PIKFYVE,RAC2,0.952380952,0.547936508
PIKFYVE,SLIT2,0.847619048,0.61015873
ADAM10,ALOX5,0.847619048,0.815555556
ADAM10,CD74,0.923809524,0.824126984
ADAM10,STAP1,0.819047619,0.705396825
ADAM10,PIKFYVE,0.895238095,0.903968254
AIF1,C3AR1,0.733333333,0.667936508
AIF1,CSF1R,0.885714286,0.934285714
AIF1,JAML,0.780952381,0.935714286
ALOX5,RAC2,0.866666667,0.842380952
AZU1,CXCR2,0.780952381,0.967619048
CXCR5,CNR2,1,0.957142857
CXCR5,GPR18,0.971428571,0.626984127
C3AR1,CSF1R,1,0.971428571
C3AR1,PTPRO,0.971428571,0.796825397
C3AR1,SLAMF8,1,0.761904762
C5AR1,GPR18,0.866666667,0.561269841
C5AR1,IL10,0.79047619,0.705873016
C5AR1,THBS1,0.80952381,0.545714286
C5AR1,CCR2,0.79047619,0.728571429
CHGA,SCG2,1,0.585714286
CCR1,CCR5,0.895238095,0.693333333
CCR5,CCR7,0.771428571,0.517460317
CCR5,GPR18,0.895238095,0.553015873
CCR5,PIK3CD,0.942857143,0.784444444
CCR7,CORO1A,0.904761905,0.527936508
CMKLR1,CCR1,0.952380952,0.870793651
CMKLR1,NCKAP1L,0.961904762,0.744444444
CMKLR1,IL10,0.952380952,0.858730159
CMKLR1,PIK3CG,0.847619048,0.844761905
CNR2,CCR6,0.885714286,0.712698413
CNR2,CXCR4,0.933333333,0.928571429
CNR2,CXCL13,0.923809524,0.973809524
CSF1R,CX3CR1,0.99047619,0.588888889
CSF1R,NCKAP1L,0.80952381,0.533015873
CSF1R,CCL23,0.961904762,0.658730159
CSF1R,SLAMF1,0.895238095,0.596507937
CSF1R,THBS1,0.771428571,0.593174603
CX3CR1,CD74,0.733333333,0.771269841
DUSP1,CXCL2,1,0.923809524
DUSP1,CXCR4,1,0.733333333
S1PR1,C5AR1,0.714285714,0.687460317
S1PR1,DUSP1,0.8,0.660793651
S1PR1,EDNRB,1,0.980952381
S1PR1,VEGFD,0.971428571,0.936507937
S1PR1,CXCR4,0.752380952,0.732698413
S1PR1,PREX1,1,0.571428571
EDNRB,VEGFD,0.923809524,0.566825397
FCER1G,C3AR1,0.904761905,0.653968254
FCER1G,JAML,0.923809524,0.707301587
VEGFD,CCL16,0.704761905,0.654285714
VEGFD,SLIT2,0.866666667,0.685714286
FPR2,CXCR1,0.99047619,0.875396825
FPR2,CCL23,0.866666667,0.739206349
MSTN,PIK3CG,0.752380952,1
GPR18,IL16,0.847619048,0.726031746
GPR18,CCL5,0.771428571,0.677777778
GPR18,SLAMF1,0.980952381,0.76031746
GPR18,CXCR4,0.866666667,0.877777778
GPR18,CORO1A,0.99047619,0.957142857
GPR18,KLRK1,0.723809524,0.871587302
CXCL2,IL10,0.761904762,0.51952381
NCKAP1L,CCR5,0.99047619,0.86984127
NCKAP1L,PTPRO,0.933333333,0.67015873
IL16,CXCR5,0.819047619,0.520952381
IL16,CCL19,0.923809524,0.532698413
CXCL10,CCR5,0.80952381,0.655873016
CXCL10,JAML,0.971428571,0.547619048
CXCL9,CCR1,0.828571429,0.798412698
CXCL9,CMKLR1,0.8,0.597301587
CXCL9,CXCL11,0.771428571,0.560793651
CXCL9,SLAMF8,1,0.628571429
PIK3CD,CXCL13,0.771428571,0.648095238
PIK3CG,IL16,0.942857143,0.804761905
PIK3CG,SLAMF1,0.914285714,0.672380952
PIK3CG,CXCR4,0.704761905,0.917777778
PTPRO,PREX1,0.933333333,0.528253968
RAC2,PIKFYVE,0.952380952,0.603809524
RPS19,S100A9,0.714285714,0.783888889
RPS19,S100A12,0.714285714,0.924285714
CCL3,CSF1R,0.733333333,0.824603175
CCL3,IL1B,0.923809524,0.958730159
CCL3,PTPRO,0.79047619,0.762857143
CCL3,SLAMF8,0.733333333,0.599365079
CCL4,PTPRO,0.857142857,0.535238095
CCL4,CXCR4,0.761904762,0.73015873
CCL4,KLRK1,0.904761905,0.823015873
CCL5,CCR5,0.838095238,0.651269841
CCL14,IL16,0.895238095,0.850952381
CCL14,JAML,0.780952381,0.555079365
CCL23,CCR5,0.704761905,0.547142857
CCL23,CXCR4,0.714285714,0.603015873
CXCL11,SLAMF8,0.752380952,0.55984127
SLAMF1,IL16,0.923809524,0.66952381
SLAMF1,STAP1,0.819047619,0.639206349
SLAMF1,JAML,0.752380952,0.612380952
SPI1,ALOX5,1,0.933333333
SPI1,CSF1R,0.933333333,0.746984127
SPI1,PIK3CG,0.952380952,0.705396825
SPI1,JAML,1,0.814285714
XCL2,RPS19,0.8,0.653492063
THBS1,EDNRB,0.828571429,0.726349206
THBS1,SLIT2,0.942857143,0.737460317
THBS1,GREM1,1,0.919047619
SLIT2,IL16,0.99047619,0.701587302
OXSR1,PIKFYVE,1,0.9
CXCL13,CXCR4,0.866666667,0.602857143
CORO1A,RAC2,0.733333333,0.967222222
CORO1A,PREX1,0.8,0.722539683
GREM1,VEGFD,0.714285714,0.524444444
GREM1,PIK3CG,0.742857143,0.716666667
SLAMF8,CMKLR1,0.980952381,0.661904762
SLAMF8,CX3CR1,0.914285714,0.844444444
SLAMF8,SLAMF1,0.752380952,0.727301587
JAML,ALOX5,0.99047619,0.65
JAML,AZU1,0.733333333,0.536349206
JAML,CXCR5,0.942857143,0.523015873
JAML,CSF1R,0.761904762,0.561587302
PIKFYVE,PIK3CD,0.828571429,0.845396825
PIKFYVE,SRP54,0.942857143,0.651428571
PIKFYVE,PREX1,0.952380952,0.536190476
DEFB124,C5AR1,0.723809524,0.813809524
CCR2,CCR5,1,0.552380952
CD300H,FPR2,0.99047619,0.573015873
CD300H,CCR2,0.838095238,0.586349206
KLRC4-KLRK1,CXCL13,0.714285714,0.651269841
CD3E,CD5,0.952380952,0.906349206
CD3E,CD40LG,0.904761905,0.90952381
CD3E,TNFSF13B,0.942857143,0.694920635
CD3E,KLRK1,0.980952381,0.85
CD5,CD40LG,1,0.619047619
CD80,PDCD1LG2,0.885714286,1
CD86,CD28,0.99047619,0.919047619
CD86,TNFSF13B,1,0.833333333
CD86,LILRB4,0.780952381,0.983809524
CD40LG,LILRB2,0.780952381,0.523174603
CCR7,CD5,0.923809524,0.514603175
CCR7,TNFRSF13C,0.980952381,0.957142857
LCK,PTPN6,0.714285714,0.743174603
PIK3CA,CD28,0.942857143,0.647619048
PIK3CA,PTPN11,1,0.752380952
PTPN11,YES1,1,0.733333333
PTPN11,LILRB2,0.866666667,0.671904762
CCL19,TNFRSF13C,0.866666667,0.643650794
LILRB2,PDCD1LG2,0.838095238,0.691587302
TNFSF13B,CCL19,0.819047619,0.795238095
TNFSF13B,PDCD1LG2,0.980952381,0.714285714
LILRB4,PTPN6,0.8,0.808095238
KLRK1,TNFRSF13C,0.8,0.846984127
ICOS,CD80,1,0.50952381
ICOS,CCR7,0.942857143,0.664444444
ICOS,TNFRSF13C,0.942857143,0.803174603
PDCD1LG2,CCR7,0.847619048,0.713650794
PDCD1LG2,PIK3CA,0.723809524,0.753015873
PDCD1LG2,LILRB4,0.80952381,0.679365079
CD3D,CD3E,1,0.585714286
CD3D,CD3G,0.904761905,0.804444444
CD3E,TESPA1,0.79047619,0.775238095
CD3G,DOCK2,0.714285714,0.764444444
CD3G,PTPRC,0.99047619,0.657142857
CDK6,PRKDC,1,0.519047619
CLPTM1,GATA3,0.723809524,0.577301587
CCR6,IL7R,0.780952381,0.655714286
CCR6,MAFB,0.923809524,0.748571429
CCR7,IL7R,0.704761905,0.811904762
DOCK2,CD74,0.914285714,0.774603175
DOCK2,MAFB,0.819047619,0.981111111
IL1B,IL1A,0.99047619,0.558730159
IL7R,MAFB,0.933333333,0.598095238
PRKDC,SOS1,1,0.914285714
PTPRC,IL1B,0.8,0.72968254
RPS6,DOCK2,0.742857143,0.691666667
RPS6,PTPRC,0.8,0.864761905
RPS6,ZAP70,0.723809524,0.844444444
SOS1,CD3G,0.838095238,0.755396825
SOS1,CLPTM1,0.933333333,0.869206349
SOS1,ITPKB,0.761904762,0.64984127
SOS1,PTPRC,0.933333333,0.607936508
ZAP70,CD74,0.780952381,0.611746032
TESPA1,CD74,0.99047619,0.819047619
TESPA1,CCR6,0.828571429,0.846349206
TESPA1,IL1B,0.704761905,0.707619048
TESPA1,PTPRC,0.79047619,0.503968254
TESPA1,ZAP70,0.80952381,0.561269841
MAFB,FOXP3,0.838095238,0.645079365
FOXP3,IL1B,1,0.952380952
HMGB2,ATM,0.714285714,0.876587302
DCAF1,ATM,1,0.771428571
GATA1,TAL1,0.752380952,0.55968254
NCKAP1L,STAT1,0.761904762,0.986666667
IREB2,JAK3,0.733333333,0.980952381
IREB2,PRKDC,0.980952381,0.550793651
IREB2,ISG15,0.819047619,0.556349206
IREB2,CDK5RAP3,0.742857143,1
SPI1,STAT1,0.828571429,0.53968254
TAL1,HOXA5,0.714285714,0.683650794
PTBP3,STAT1,0.933333333,0.599365079
ACIN1,INPP5D,0.723809524,0.661269841
RIPK2,PIK3AP1,0.99047619,0.512698413
PJA2,PIK3AP1,1,0.952380952
TREM2,PIK3AP1,1,0.99047619
ACOD1,PIK3AP1,1,0.704761905
SCIMP,HAVCR2,1,0.519047619
CD14,TREM2,1,0.885714286
IFI35,ACOD1,0.742857143,0.566031746
TLR4,CD14,0.980952381,0.692063492
TLR4,PIK3AP1,1,0.7
TLR4,SCIMP,1,0.642857143
RIPK2,IFI35,0.99047619,0.520634921
APPL1,RIPK2,0.723809524,0.573968254
APPL1,TREM2,0.923809524,0.547142857
PIK3AP1,CD14,1,0.628571429
PIK3AP1,APPL1,0.752380952,0.77547619
PIK3AP1,SCIMP,1,0.552380952
SCIMP,ACOD1,0.952380952,0.813492063
LILRA4,TLR7,0.923809524,0.522539683
HAVCR2,TLR7,0.752380952,0.670079365
HAVCR2,SCIMP,0.79047619,0.656746032
RSAD2,LILRA4,0.742857143,0.722698413
RSAD2,TLR7,0.761904762,0.54452381
PIK3AP1,TLR7,0.942857143,0.727301587
SCIMP,LILRA4,0.952380952,0.615714286
SCIMP,TLR7,0.99047619,0.528571429
LILRA4,FCRL3,1,0.685714286
HAVCR2,LILRA4,0.723809524,0.524444444
HAVCR2,RSAD2,0.923809524,0.555555556
FCRL3,PIK3AP1,0.838095238,0.627619048
ADAR,YTHDF2,1,0.60952381
IFIT1,IFI27,0.733333333,0.587301587
IFIT1,MX1,0.971428571,0.569047619
IFIT1,OAS2,0.895238095,0.816825397
IFIT1,ISG15,1,0.819047619
MX1,ADAR,0.771428571,0.984920635
MX1,IFI27,0.866666667,0.62468254
MX1,OAS2,1,0.876190476
MX1,TYK2,0.771428571,0.509126984
MX1,ISG15,1,0.795238095
OAS1,SAMHD1,0.99047619,0.612698413
OAS2,OAS3,1,0.895238095
OAS2,SAMHD1,0.99047619,0.980952381
OAS3,ADAR,0.885714286,0.865714286
OAS3,OAS1,1,1
OAS3,STAT1,1,0.957142857
PTPN6,SAMHD1,1,0.557142857
PTPN11,ADAR,0.904761905,0.637460317
PTPN11,OAS3,1,0.619047619
PTPN11,LSM14A,0.895238095,0.875396825
PTPN11,SETD2,1,0.914285714
PTPN11,CACTIN,0.961904762,0.99047619
STAT1,SAMHD1,0.857142857,0.765238095
STAT1,LSM14A,0.971428571,0.611111111
STAT1,NLRC5,1,1
TYK2,PTPN6,0.904761905,0.686984127
TYK2,SETD2,0.99047619,0.837301587
TYK2,CACTIN,1,0.980952381
TYK2,NLRC5,1,0.914285714
IFITM1,IFITM3,1,0.80952381
ISG15,IFI27,0.923809524,0.546507937
ISG15,IFITM3,0.733333333,0.579206349
SETD2,ADAR,0.733333333,0.686825397
SETD2,ISG15,0.971428571,0.69047619
SETD2,SAMHD1,0.838095238,0.667619048
SETD2,LSM14A,0.876190476,0.75015873
SETD2,YTHDF2,1,0.885714286
YTHDF2,RNF185,0.99047619,0.914285714
USP29,SAMHD1,0.704761905,0.83984127
NLRC5,PTPN6,0.99047619,0.780952381
NLRC5,YTHDF2,0.923809524,0.523174603
AIF1,CD74,0.923809524,0.673809524
AIF1,HCK,0.771428571,0.927619048
AIF1,CCL23,0.761904762,0.813333333
AIF1,TLR4,1,0.728571429
AIF1,PARP14,0.714285714,0.670952381
AIF1,NLRC5,0.914285714,0.558730159
FASLG,IFNG,1,0.814285714
FASLG,IL12RB1,0.980952381,0.650793651
FASLG,CCL5,0.828571429,0.659126984
FASLG,GBP4,0.780952381,0.879365079
CD74,GBP2,0.723809524,0.783015873
DAPK3,XCL2,0.838095238,0.977777778
DAPK3,WAS,0.723809524,0.880952381
DAPK3,IFITM3,0.904761905,0.735873016
DAPK3,NLRC5,0.904761905,0.900793651
GBP1,AIF1,0.876190476,0.609365079
GBP1,GBP2,0.99047619,0.971428571
GBP1,IRF1,0.99047619,0.965873016
GBP1,STAT1,0.971428571,0.96984127
GBP1,GBP4,0.99047619,0.980952381
GBP2,SIRPA,0.714285714,0.617142857
IRF8,CCL14,0.99047619,0.90952381
IRF8,CCL19,1,0.895238095
IFNG,PARP9,0.80952381,0.919365079
IFNG,GBP5,0.857142857,0.654285714
IL12RB1,IRF8,0.895238095,0.704444444
IL12RB1,WAS,1,0.661904762
IL12RB1,NLRC5,0.819047619,0.694761905
IRF1,TLR4,0.828571429,0.513809524
IRF1,SYNCRIP,0.904761905,0.688095238
IRF1,NLRC5,0.942857143,0.622857143
CIITA,CD74,1,0.519047619
MRC1,CCL23,1,0.957142857
MRC1,TLR4,1,0.504761905
MRC1,SIRPA,0.847619048,0.610793651
MRC1,PDE12,0.714285714,0.531111111
CCL3,SLC11A1,0.752380952,0.798412698
CCL4,IFNG,0.961904762,0.605555556
CCL4,GBP5,0.79047619,0.59515873
CCL5,IRF1,0.704761905,0.566349206
CCL14,CIITA,0.819047619,0.625396825
CCL19,SIRPA,0.838095238,0.589206349
CCL23,SLC11A1,0.771428571,0.693809524
SLC11A1,CCL19,0.923809524,0.534285714
STAT1,SYNCRIP,0.961904762,0.688888889
STAT1,PARP9,1,0.714285714
XCL2,SLC11A1,0.723809524,0.566825397
TLR4,HLA-DPA1,0.980952381,0.950793651
TLR4,IFNG,0.8,0.576349206
TLR4,JAK2,0.838095238,0.957142857
TLR4,SIRPA,1,0.885714286
WAS,AIF1,1,0.857142857
WAS,IRF8,1,0.695238095
WAS,CIITA,0.904761905,0.93968254
WAS,CCL19,0.980952381,0.863492063
WAS,SLC11A1,0.895238095,0.798412698
WAS,SIRPA,0.980952381,0.815873016
CLDN1,HCK,0.828571429,0.597142857
IFITM3,PARP9,0.723809524,0.614603175
SYNCRIP,CLDN1,0.771428571,0.701746032
SYNCRIP,SIRPA,0.733333333,0.773650794
SYNCRIP,PDE12,1,0.80952381
PARP14,CIITA,1,0.571428571
PARP14,RPL13A,0.752380952,0.791111111
PARP14,PARP9,1,0.885714286
NLRC5,CIITA,0.828571429,0.566031746
NLRC5,PARP14,0.761904762,0.778095238
GBP4,GBP2,0.980952381,0.693650794
GBP4,JAK2,0.780952381,0.946031746
GBP4,TLR4,0.704761905,0.605555556
GBP4,NLRC5,0.733333333,0.857619048
GBP5,GBP1,0.99047619,0.600793651
GBP5,IL12RB1,0.933333333,0.61031746
GBP5,ACOD1,1,0.966666667
SIRPA,HCK,0.99047619,0.607936508
PDE12,JAK2,1,0.8
PDE12,PARP14,0.980952381,0.56984127
AGER,PECAM1,1,0.685714286
AGER,JAML,0.838095238,0.59047619
AGER,CCR2,0.8,0.782460317
PECAM1,CCR2,0.933333333,0.594444444
JAML,CCR2,1,0.666666667
SIRPA,PECAM1,1,0.60952381
SIRPA,JAML,1,0.514285714
SIRPA,CCR2,0.942857143,0.656507937
AGER,NKG7,0.885714286,0.787301587
CD80,SPN,0.780952381,1
CD86,IL27,0.980952381,0.985714286
MTOR,NCKAP1L,0.723809524,0.806825397
MTOR,SASH3,0.79047619,0.91047619
MTOR,RSAD2,0.838095238,0.858095238
FUT7,JAK3,0.876190476,0.563809524
FUT7,CCL19,0.704761905,0.791428571
FUT7,SPN,0.942857143,0.746666667
NCKAP1L,CCL19,0.742857143,0.94
HLA-DRA,JAK3,0.8,0.788253968
IL12RB1,NKG7,0.895238095,0.884126984
MYB,STOML2,0.923809524,0.803650794
CCL19,RUNX3,0.952380952,0.793650794
SPN,AGER,0.857142857,0.77952381
PLA2G2D,SPN,0.8,0.710793651
STOML2,NCKAP1L,0.771428571,0.891111111
STOML2,JAK3,0.885714286,0.793333333
STOML2,RIPK2,0.980952381,0.683809524
STOML2,NLRP3,0.742857143,0.763333333
FOXP3,AGER,0.971428571,0.676190476
FOXP3,RSAD2,0.761904762,0.848095238
SASH3,FUT7,0.876190476,0.958095238
SASH3,IRF4,0.771428571,0.993333333
SASH3,CCL19,0.79047619,0.907142857
SASH3,SLAMF6,0.79047619,0.994444444
IL21,IFNG,1,0.504761905
SLAMF6,RUNX3,0.952380952,0.774920635
SLAMF6,FUT7,0.761904762,0.618095238
SLAMF6,PLA2G2D,0.733333333,0.911111111
SLAMF6,IL27,0.780952381,0.828412698
ZFPM1,LGALS9B,0.847619048,0.753412698
LGALS9B,LGALS9C,1,0.766666667
LGALS9C,LGALS9B,1,0.5
PIK3CD,KLRC4-KLRK1,0.780952381,0.753095238
CCL3,PIK3CD,0.771428571,0.592777778
CCL4,KLRC4-KLRK1,0.904761905,0.723730159
KLRK1,PIK3CD,1,0.561904762
KLRK1,CCL4,0.923809524,0.551904762
KLRK1,CCL5,0.771428571,0.566825397
RUNX3,TNFSF8,0.742857143,0.902063492
RUNX3,GPR18,1,0.514285714
RUNX3,NCKAP1L,1,0.728571429
RUNX3,EOMES,0.838095238,0.588571429
TNFSF8,IRF1,0.980952381,0.53015873
GPR18,IRF1,0.714285714,0.764761905
GPR18,EOMES,1,0.60952381
GPR18,LILRB4,0.838095238,0.99047619
NCKAP1L,TNFSF8,1,0.79047619
NCKAP1L,HLA-E,1,0.99047619
NCKAP1L,CLEC4A,1,0.60952381
HLA-E,LILRB1,0.885714286,0.884444444
IRF1,HLA-A,1,0.628571429
IRF1,LILRB1,0.980952381,0.829365079
CRTAM,TNFSF8,0.876190476,0.845396825
CRTAM,NCKAP1L,0.923809524,0.790634921
CRTAM,IRF1,0.904761905,0.723809524
CRTAM,CLEC4A,0.828571429,0.697857143
ALOX5,CXCR2,0.980952381,0.938095238
ALOX5,PIK3CG,0.723809524,0.760634921
ALOX5,SPI1,1,0.533333333
ALOX5,DOCK8,0.923809524,0.845873016
CCR5,DOCK8,0.99047619,0.882539683
CCR6,DOCK8,0.923809524,0.815555556
PIK3CG,DOCK8,1,0.842857143
SLAMF1,ASB2,0.99047619,0.88968254
SPI1,CCR1,0.971428571,0.811111111
SPI1,CCR5,0.79047619,0.561587302
SPI1,SLAMF8,1,0.685714286
SLAMF8,CCL5,0.761904762,0.502380952
FGR,FCGR2B,0.857142857,0.79047619
FGR,HCK,1,0.79047619
FGR,YES1,0.866666667,0.554285714
PTPRC,FCGR2B,0.99047619,0.712698413
PTPRC,HCK,0.885714286,0.651111111
PTPRC,APPL1,1,0.852380952
PLPP4,FCGR2B,0.980952381,0.800793651
ANKRD17,OAS3,0.723809524,0.731666667
CD80,ARID5A,0.857142857,0.760952381
IL1B,CCR2,0.838095238,0.816190476
IL12RB1,SLAMF1,0.914285714,0.718253968
IL12RB1,IL18BP,1,0.938095238
JAK3,SLAMF1,1,0.576190476
CCL19,HLA-DRB1,1,0.79047619
CCL19,IL27,0.99047619,0.607936508
SLAMF1,SLC11A1,0.752380952,0.513174603
SLAMF1,SPN,0.99047619,0.873015873
SLC11A1,ARID5A,0.885714286,0.70031746
SPN,HLA-DRB1,1,0.747619048
TLR4,SPN,0.742857143,0.659365079
TLR4,CCR2,0.923809524,0.823809524
RIPK2,HLA-DRB1,0.923809524,0.676825397
IL18BP,IL27,0.933333333,0.756349206
IL18BP,CCR2,0.961904762,0.634920635
ARID5A,CCL19,0.857142857,0.504444444
HAVCR2,CD80,1,0.680952381
HAVCR2,IL1B,0.847619048,0.862777778
HAVCR2,IL12RB1,0.961904762,0.663333333
CD86,CD74,0.99047619,0.744444444
CD86,RSAD2,1,0.733333333
CD86,CCR2,0.99047619,0.734920635
BCL6B,CD74,0.904761905,0.50031746
IFNL1,RSAD2,1,0.50952381
CCR2,CD74,1,0.60952381
CD86,IL12RB1,0.904761905,0.525873016
GATA3,MTOR,0.704761905,0.528253968
IL12RB1,IL21,0.923809524,0.971587302
FOXP3,PTGER4,0.8,0.776190476
IL27,IL21,0.80952381,0.620952381
AGER,LRRC32,1,0.914285714
AIF1,HLA-DPB1,0.704761905,0.606666667
AIF1,TNFSF13B,0.857142857,0.846666667
AIF1,LILRB4,0.714285714,0.660952381
AIF1,CORO1A,0.895238095,0.871428571
AIF1,VSIG4,0.904761905,0.778730159
AIF1,CLECL1,0.961904762,0.822222222
CD3E,CD6,1,0.647619048
CD3E,TNFSF8,0.819047619,0.692222222
CD3E,P2RX7,0.723809524,0.711587302
CD3E,CCL5,1,0.942857143
CD3E,SLAMF1,0.828571429,0.686349206
CD3E,CRTAM,0.885714286,0.780952381
CD3E,RASAL3,0.819047619,0.531111111
CD6,CD40LG,0.904761905,0.721428571
CD80,CLECL1,0.704761905,0.9
CD86,AIF1,0.99047619,0.519047619
CD86,VCAM1,0.714285714,0.785555556
CD86,HAVCR2,1,0.971428571
TNFSF8,TNFRSF13C,0.914285714,0.598730159
CD40LG,AGER,0.752380952,0.588571429
CD40LG,CRTAM,0.742857143,0.725714286
CTPS1,LEP,0.914285714,0.983333333
DHPS,PTPN6,0.828571429,0.923015873
DHPS,SLC11A1,0.980952381,0.980952381
DHPS,TYK2,1,1
DHPS,ZAP70,1,0.852380952
DLG1,CTPS1,0.780952381,0.516349206
DLG1,SOS1,0.980952381,0.537301587
DLG1,TYK2,0.742857143,0.876666667
DLG1,MARCHF7,0.980952381,0.844444444
DOCK2,P2RX7,0.752380952,1
DOCK2,RASAL3,0.99047619,0.844444444
EPO,IL27,0.771428571,0.973333333
NCKAP1L,AIF1,0.780952381,0.503809524
NCKAP1L,VSIG4,0.914285714,0.645238095
HLA-A,HLA-DRB1,0.723809524,0.697142857
HLA-A,BTN3A1,0.904761905,0.540952381
HLA-DPA1,HLA-DMB,0.952380952,0.700952381
HLA-DPA1,HLA-DPB1,1,0.9
HLA-DPA1,HLA-DRB1,0.961904762,0.93015873
HLA-DPA1,P2RX7,0.895238095,0.66031746
HLA-DPB1,HLA-DMB,1,0.695238095
HLA-DPB1,HLA-E,0.819047619,0.637142857
HLA-E,HLA-A,1,0.538095238
HLA-E,BTN3A1,0.952380952,0.56984127
IGF2,DLG1,0.885714286,0.580634921
IL1B,PLA2G2D,0.761904762,0.716349206
IL2RA,AGER,0.866666667,0.500634921
IL2RA,IL1B,0.761904762,0.734603175
IL2RA,SASH3,0.752380952,0.585873016
IL10,CD209,0.704761905,0.732698413
IL10,IL4I1,0.857142857,0.753650794
IL12RB1,IRF1,0.80952381,0.702539683
IRF1,JAK2,0.819047619,0.539365079
IRF1,PSMB10,1,0.99047619
